"","X4","X5","X6","X7","X8","X9","Page","Country","Platform","Date","Visit","dayOfTheWeek","month"
"179","VIXX_zh","wikipedia","org_all-access_spider","VIXX_zh","wikipedia","org_all-access_spider","VIXX_zh","zh","spider",2015-07-01,15,"Wed",7
"180","活色生香_(电视剧)_zh","wikipedia","org_all-access_spider","活色生香_(电视剧)_zh","wikipedia","org_all-access_spider","活色生香_(电视剧)_zh","zh","spider",2015-07-01,32,"Wed",7
"181","王家禧_zh","wikipedia","org_all-access_spider","王家禧_zh","wikipedia","org_all-access_spider","王家禧_zh","zh","spider",2015-07-01,1,"Wed",7
"182","金日成_zh","wikipedia","org_all-access_spider","金日成_zh","wikipedia","org_all-access_spider","金日成_zh","zh","spider",2015-07-01,22,"Wed",7
"183","惠若琪_zh","wikipedia","org_all-access_spider","惠若琪_zh","wikipedia","org_all-access_spider","惠若琪_zh","zh","spider",2015-07-01,0,"Wed",7
"184","建制派_zh","wikipedia","org_all-access_spider","建制派_zh","wikipedia","org_all-access_spider","建制派_zh","zh","spider",2015-07-01,73,"Wed",7
"185","九把刀_zh","wikipedia","org_all-access_spider","九把刀_zh","wikipedia","org_all-access_spider","九把刀_zh","zh","spider",2015-07-01,2,"Wed",7
"186","冈比亚_zh","wikipedia","org_all-access_spider","冈比亚_zh","wikipedia","org_all-access_spider","冈比亚_zh","zh","spider",2015-07-01,9,"Wed",7
"187","中華航空_zh","wikipedia","org_all-access_spider","中華航空_zh","wikipedia","org_all-access_spider","中華航空_zh","zh","spider",2015-07-01,37,"Wed",7
"188","亞斯伯格症候群_zh","wikipedia","org_all-access_spider","亞斯伯格症候群_zh","wikipedia","org_all-access_spider","亞斯伯格症候群_zh","zh","spider",2015-07-01,22,"Wed",7
"189","苏美尔王表_zh","wikipedia","org_all-access_spider","苏美尔王表_zh","wikipedia","org_all-access_spider","苏美尔王表_zh","zh","spider",2015-07-01,3,"Wed",7
"190","聽見幸福_zh","wikipedia","org_all-access_spider","聽見幸福_zh","wikipedia","org_all-access_spider","聽見幸福_zh","zh","spider",2015-07-01,66,"Wed",7
"191","楊明學_zh","wikipedia","org_all-access_spider","楊明學_zh","wikipedia","org_all-access_spider","楊明學_zh","zh","spider",2015-07-01,0,"Wed",7
"192","NO_GAME_NO_LIFE_遊戲人生_zh","wikipedia","org_all-access_spider","NO_GAME_NO_LIFE_遊戲人生_zh","wikipedia","org_all-access_spider","NO_GAME_NO_LIFE_遊戲人生_zh","zh","spider",2015-07-01,4,"Wed",7
"193","阿不思·鄧不利多_zh","wikipedia","org_all-access_spider","阿不思·鄧不利多_zh","wikipedia","org_all-access_spider","阿不思·鄧不利多_zh","zh","spider",2015-07-01,1,"Wed",7
"194","杜麗莎_zh","wikipedia","org_all-access_spider","杜麗莎_zh","wikipedia","org_all-access_spider","杜麗莎_zh","zh","spider",2015-07-01,44,"Wed",7
"195","吴磊_(演员)_zh","wikipedia","org_all-access_spider","吴磊_(演员)_zh","wikipedia","org_all-access_spider","吴磊_(演员)_zh","zh","spider",2015-07-01,3,"Wed",7
"196","馬澄財_zh","wikipedia","org_all-access_spider","馬澄財_zh","wikipedia","org_all-access_spider","馬澄財_zh","zh","spider",2015-07-01,0,"Wed",7
"197","新妹魔王的契约者_zh","wikipedia","org_all-access_spider","新妹魔王的契约者_zh","wikipedia","org_all-access_spider","新妹魔王的契约者_zh","zh","spider",2015-07-01,21,"Wed",7
"198","宇多田光_zh","wikipedia","org_all-access_spider","宇多田光_zh","wikipedia","org_all-access_spider","宇多田光_zh","zh","spider",2015-07-01,11,"Wed",7
"199","翻译_zh","wikipedia","org_all-access_spider","翻译_zh","wikipedia","org_all-access_spider","翻译_zh","zh","spider",2015-07-01,37,"Wed",7
"200","唐氏综合症_zh","wikipedia","org_all-access_spider","唐氏综合症_zh","wikipedia","org_all-access_spider","唐氏综合症_zh","zh","spider",2015-07-01,24,"Wed",7
"201","花兒與少年_zh","wikipedia","org_all-access_spider","花兒與少年_zh","wikipedia","org_all-access_spider","花兒與少年_zh","zh","spider",2015-07-01,65,"Wed",7
"202","大奧_(富士電視劇)_zh","wikipedia","org_all-access_spider","大奧_(富士電視劇)_zh","wikipedia","org_all-access_spider","大奧_(富士電視劇)_zh","zh","spider",2015-07-01,9,"Wed",7
"203","最佳國語男歌手獎_(金曲獎)_zh","wikipedia","org_all-access_spider","最佳國語男歌手獎_(金曲獎)_zh","wikipedia","org_all-access_spider","最佳國語男歌手獎_(金曲獎)_zh","zh","spider",2015-07-01,1,"Wed",7
"204","佛教_zh","wikipedia","org_all-access_spider","佛教_zh","wikipedia","org_all-access_spider","佛教_zh","zh","spider",2015-07-01,33,"Wed",7
"205","文豪Stray_Dogs_zh","wikipedia","org_all-access_spider","文豪Stray_Dogs_zh","wikipedia","org_all-access_spider","文豪Stray_Dogs_zh","zh","spider",2015-07-01,0,"Wed",7
"206","100毛_zh","wikipedia","org_all-access_spider","100毛_zh","wikipedia","org_all-access_spider","100毛_zh","zh","spider",2015-07-01,14,"Wed",7
"207","林夏薇_zh","wikipedia","org_all-access_spider","林夏薇_zh","wikipedia","org_all-access_spider","林夏薇_zh","zh","spider",2015-07-01,18,"Wed",7
"208","金秀賢_(男演員)_zh","wikipedia","org_all-access_spider","金秀賢_(男演員)_zh","wikipedia","org_all-access_spider","金秀賢_(男演員)_zh","zh","spider",2015-07-01,12,"Wed",7
"209","黑色星期五_zh","wikipedia","org_all-access_spider","黑色星期五_zh","wikipedia","org_all-access_spider","黑色星期五_zh","zh","spider",2015-07-01,1,"Wed",7
"210","張書豪_zh","wikipedia","org_all-access_spider","張書豪_zh","wikipedia","org_all-access_spider","張書豪_zh","zh","spider",2015-07-01,1,"Wed",7
"211","李世光_zh","wikipedia","org_all-access_spider","李世光_zh","wikipedia","org_all-access_spider","李世光_zh","zh","spider",2015-07-01,2,"Wed",7
"212","古力_zh","wikipedia","org_all-access_spider","古力_zh","wikipedia","org_all-access_spider","古力_zh","zh","spider",2015-07-01,0,"Wed",7
"213","齊莫男爵_zh","wikipedia","org_all-access_spider","齊莫男爵_zh","wikipedia","org_all-access_spider","齊莫男爵_zh","zh","spider",2015-07-01,1,"Wed",7
"214","趙傳_zh","wikipedia","org_all-access_spider","趙傳_zh","wikipedia","org_all-access_spider","趙傳_zh","zh","spider",2015-07-01,32,"Wed",7
"215","死亡筆記_(電影)_zh","wikipedia","org_all-access_spider","死亡筆記_(電影)_zh","wikipedia","org_all-access_spider","死亡筆記_(電影)_zh","zh","spider",2015-07-01,4,"Wed",7
"216","诸葛亮_zh","wikipedia","org_all-access_spider","诸葛亮_zh","wikipedia","org_all-access_spider","诸葛亮_zh","zh","spider",2015-07-01,18,"Wed",7
"217","夏梦_zh","wikipedia","org_all-access_spider","夏梦_zh","wikipedia","org_all-access_spider","夏梦_zh","zh","spider",2015-07-01,9,"Wed",7
"218","吳業坤_zh","wikipedia","org_all-access_spider","吳業坤_zh","wikipedia","org_all-access_spider","吳業坤_zh","zh","spider",2015-07-01,15,"Wed",7
"219","700歲旅程_zh","wikipedia","org_all-access_spider","700歲旅程_zh","wikipedia","org_all-access_spider","700歲旅程_zh","zh","spider",2015-07-01,0,"Wed",7
"220","文化大革命_zh","wikipedia","org_all-access_spider","文化大革命_zh","wikipedia","org_all-access_spider","文化大革命_zh","zh","spider",2015-07-01,37,"Wed",7
"221","德国_zh","wikipedia","org_all-access_spider","德国_zh","wikipedia","org_all-access_spider","德国_zh","zh","spider",2015-07-01,151,"Wed",7
"222","拉斐爾·拿度_zh","wikipedia","org_all-access_spider","拉斐爾·拿度_zh","wikipedia","org_all-access_spider","拉斐爾·拿度_zh","zh","spider",2015-07-01,3,"Wed",7
"223","米歇爾·奧巴馬_zh","wikipedia","org_all-access_spider","米歇爾·奧巴馬_zh","wikipedia","org_all-access_spider","米歇爾·奧巴馬_zh","zh","spider",2015-07-01,9,"Wed",7
"224","曲紋唇魚_zh","wikipedia","org_all-access_spider","曲紋唇魚_zh","wikipedia","org_all-access_spider","曲紋唇魚_zh","zh","spider",2015-07-01,4,"Wed",7
"225","元秋_zh","wikipedia","org_all-access_spider","元秋_zh","wikipedia","org_all-access_spider","元秋_zh","zh","spider",2015-07-01,16,"Wed",7
"226","林更新_zh","wikipedia","org_all-access_spider","林更新_zh","wikipedia","org_all-access_spider","林更新_zh","zh","spider",2015-07-01,24,"Wed",7
"227","陳豪_(演員)_zh","wikipedia","org_all-access_spider","陳豪_(演員)_zh","wikipedia","org_all-access_spider","陳豪_(演員)_zh","zh","spider",2015-07-01,33,"Wed",7
"228","比利时_zh","wikipedia","org_all-access_spider","比利时_zh","wikipedia","org_all-access_spider","比利时_zh","zh","spider",2015-07-01,11,"Wed",7
"229","一個中國_(中華人民共和國)_zh","wikipedia","org_all-access_spider","一個中國_(中華人民共和國)_zh","wikipedia","org_all-access_spider","一個中國_(中華人民共和國)_zh","zh","spider",2015-07-01,12,"Wed",7
"230","孫慧雪_zh","wikipedia","org_all-access_spider","孫慧雪_zh","wikipedia","org_all-access_spider","孫慧雪_zh","zh","spider",2015-07-01,3,"Wed",7
"231","羅明珠_zh","wikipedia","org_all-access_spider","羅明珠_zh","wikipedia","org_all-access_spider","羅明珠_zh","zh","spider",2015-07-01,19,"Wed",7
"232","林明昇_zh","wikipedia","org_all-access_spider","林明昇_zh","wikipedia","org_all-access_spider","林明昇_zh","zh","spider",2015-07-01,1,"Wed",7
"233","郁可唯_zh","wikipedia","org_all-access_spider","郁可唯_zh","wikipedia","org_all-access_spider","郁可唯_zh","zh","spider",2015-07-01,9,"Wed",7
"234","八极拳_zh","wikipedia","org_all-access_spider","八极拳_zh","wikipedia","org_all-access_spider","八极拳_zh","zh","spider",2015-07-01,2,"Wed",7
"235","魔鬼剋星_zh","wikipedia","org_all-access_spider","魔鬼剋星_zh","wikipedia","org_all-access_spider","魔鬼剋星_zh","zh","spider",2015-07-01,4,"Wed",7
"236","極黑的布倫希爾德_zh","wikipedia","org_all-access_spider","極黑的布倫希爾德_zh","wikipedia","org_all-access_spider","極黑的布倫希爾德_zh","zh","spider",2015-07-01,10,"Wed",7
"237","慈禧太后_zh","wikipedia","org_all-access_spider","慈禧太后_zh","wikipedia","org_all-access_spider","慈禧太后_zh","zh","spider",2015-07-01,12,"Wed",7
"238","秋瓷炫_zh","wikipedia","org_all-access_spider","秋瓷炫_zh","wikipedia","org_all-access_spider","秋瓷炫_zh","zh","spider",2015-07-01,3,"Wed",7
"239","旗木卡卡西_zh","wikipedia","org_all-access_spider","旗木卡卡西_zh","wikipedia","org_all-access_spider","旗木卡卡西_zh","zh","spider",2015-07-01,15,"Wed",7
"240","蘇格蘭_zh","wikipedia","org_all-access_spider","蘇格蘭_zh","wikipedia","org_all-access_spider","蘇格蘭_zh","zh","spider",2015-07-01,13,"Wed",7
"241","注意力不足過動症_zh","wikipedia","org_all-access_spider","注意力不足過動症_zh","wikipedia","org_all-access_spider","注意力不足過動症_zh","zh","spider",2015-07-01,11,"Wed",7
"242","班·艾佛列克_zh","wikipedia","org_all-access_spider","班·艾佛列克_zh","wikipedia","org_all-access_spider","班·艾佛列克_zh","zh","spider",2015-07-01,7,"Wed",7
"243","綠表置居先導計劃_zh","wikipedia","org_all-access_spider","綠表置居先導計劃_zh","wikipedia","org_all-access_spider","綠表置居先導計劃_zh","zh","spider",2015-07-01,2,"Wed",7
"244","藍牙_zh","wikipedia","org_all-access_spider","藍牙_zh","wikipedia","org_all-access_spider","藍牙_zh","zh","spider",2015-07-01,13,"Wed",7
"245","Special:最近更改_zh","wikipedia","org_all-access_spider","Special:最近更改_zh","wikipedia","org_all-access_spider","Special:最近更改_zh","zh","spider",2015-07-01,88,"Wed",7
"246","夜魔俠_(電視劇)_zh","wikipedia","org_all-access_spider","夜魔俠_(電視劇)_zh","wikipedia","org_all-access_spider","夜魔俠_(電視劇)_zh","zh","spider",2015-07-01,0,"Wed",7
"247","宋慧喬_zh","wikipedia","org_all-access_spider","宋慧喬_zh","wikipedia","org_all-access_spider","宋慧喬_zh","zh","spider",2015-07-01,15,"Wed",7
"248","朱诺号_zh","wikipedia","org_all-access_spider","朱诺号_zh","wikipedia","org_all-access_spider","朱诺号_zh","zh","spider",2015-07-01,2,"Wed",7
"249","新紮師兄1988_zh","wikipedia","org_all-access_spider","新紮師兄1988_zh","wikipedia","org_all-access_spider","新紮師兄1988_zh","zh","spider",2015-07-01,4,"Wed",7
"250","洪小鈴_zh","wikipedia","org_all-access_spider","洪小鈴_zh","wikipedia","org_all-access_spider","洪小鈴_zh","zh","spider",2015-07-01,17,"Wed",7
"251","馬國明_zh","wikipedia","org_all-access_spider","馬國明_zh","wikipedia","org_all-access_spider","馬國明_zh","zh","spider",2015-07-01,22,"Wed",7
"252","強烈熱帶風暴莫蘭蒂_(2010年)_zh","wikipedia","org_all-access_spider","強烈熱帶風暴莫蘭蒂_(2010年)_zh","wikipedia","org_all-access_spider","強烈熱帶風暴莫蘭蒂_(2010年)_zh","zh","spider",2015-07-01,0,"Wed",7
"253","维生素C_zh","wikipedia","org_all-access_spider","维生素C_zh","wikipedia","org_all-access_spider","维生素C_zh","zh","spider",2015-07-01,6,"Wed",7
"254","終極三國_zh","wikipedia","org_all-access_spider","終極三國_zh","wikipedia","org_all-access_spider","終極三國_zh","zh","spider",2015-07-01,1,"Wed",7
"255","男子100公尺短跑世界紀錄_zh","wikipedia","org_all-access_spider","男子100公尺短跑世界紀錄_zh","wikipedia","org_all-access_spider","男子100公尺短跑世界紀錄_zh","zh","spider",2015-07-01,2,"Wed",7
"256","火影忍者角色列表_zh","wikipedia","org_all-access_spider","火影忍者角色列表_zh","wikipedia","org_all-access_spider","火影忍者角色列表_zh","zh","spider",2015-07-01,6,"Wed",7
"257","楊乃文_zh","wikipedia","org_all-access_spider","楊乃文_zh","wikipedia","org_all-access_spider","楊乃文_zh","zh","spider",2015-07-01,3,"Wed",7
"258","跳水_zh","wikipedia","org_all-access_spider","跳水_zh","wikipedia","org_all-access_spider","跳水_zh","zh","spider",2015-07-01,5,"Wed",7
"259","釋海濤_zh","wikipedia","org_all-access_spider","釋海濤_zh","wikipedia","org_all-access_spider","釋海濤_zh","zh","spider",2015-07-01,2,"Wed",7
"260","农历七月_zh","wikipedia","org_all-access_spider","农历七月_zh","wikipedia","org_all-access_spider","农历七月_zh","zh","spider",2015-07-01,4,"Wed",7
"261","南沙群岛主权争议_zh","wikipedia","org_all-access_spider","南沙群岛主权争议_zh","wikipedia","org_all-access_spider","南沙群岛主权争议_zh","zh","spider",2015-07-01,1,"Wed",7
"262","異鄉人醫生_zh","wikipedia","org_all-access_spider","異鄉人醫生_zh","wikipedia","org_all-access_spider","異鄉人醫生_zh","zh","spider",2015-07-01,5,"Wed",7
"263","飢餓遊戲三部曲_zh","wikipedia","org_all-access_spider","飢餓遊戲三部曲_zh","wikipedia","org_all-access_spider","飢餓遊戲三部曲_zh","zh","spider",2015-07-01,3,"Wed",7
"264","秀愛_zh","wikipedia","org_all-access_spider","秀愛_zh","wikipedia","org_all-access_spider","秀愛_zh","zh","spider",2015-07-01,1,"Wed",7
"265","張永成_zh","wikipedia","org_all-access_spider","張永成_zh","wikipedia","org_all-access_spider","張永成_zh","zh","spider",2015-07-01,0,"Wed",7
"266","马可_(演员)_zh","wikipedia","org_all-access_spider","马可_(演员)_zh","wikipedia","org_all-access_spider","马可_(演员)_zh","zh","spider",2015-07-01,2,"Wed",7
"267","落第騎士英雄譚_zh","wikipedia","org_all-access_spider","落第騎士英雄譚_zh","wikipedia","org_all-access_spider","落第騎士英雄譚_zh","zh","spider",2015-07-01,35,"Wed",7
"268","神的禮物－14天_zh","wikipedia","org_all-access_spider","神的禮物－14天_zh","wikipedia","org_all-access_spider","神的禮物－14天_zh","zh","spider",2015-07-01,13,"Wed",7
"269","王嘉爾_zh","wikipedia","org_all-access_spider","王嘉爾_zh","wikipedia","org_all-access_spider","王嘉爾_zh","zh","spider",2015-07-01,8,"Wed",7
"270","加速世界角色列表_zh","wikipedia","org_all-access_spider","加速世界角色列表_zh","wikipedia","org_all-access_spider","加速世界角色列表_zh","zh","spider",2015-07-01,13,"Wed",7
"271","優步_zh","wikipedia","org_all-access_spider","優步_zh","wikipedia","org_all-access_spider","優步_zh","zh","spider",2015-07-01,9,"Wed",7
"272","物联网_zh","wikipedia","org_all-access_spider","物联网_zh","wikipedia","org_all-access_spider","物联网_zh","zh","spider",2015-07-01,7,"Wed",7
"273","臺北市_zh","wikipedia","org_all-access_spider","臺北市_zh","wikipedia","org_all-access_spider","臺北市_zh","zh","spider",2015-07-01,40,"Wed",7
"274","徐懷鈺_zh","wikipedia","org_all-access_spider","徐懷鈺_zh","wikipedia","org_all-access_spider","徐懷鈺_zh","zh","spider",2015-07-01,37,"Wed",7
"275","太平島機場_zh","wikipedia","org_all-access_spider","太平島機場_zh","wikipedia","org_all-access_spider","太平島機場_zh","zh","spider",2015-07-01,3,"Wed",7
"276","青田街一號_zh","wikipedia","org_all-access_spider","青田街一號_zh","wikipedia","org_all-access_spider","青田街一號_zh","zh","spider",2015-07-01,2,"Wed",7
"277","爸爸去哪儿_(第三季)_zh","wikipedia","org_all-access_spider","爸爸去哪儿_(第三季)_zh","wikipedia","org_all-access_spider","爸爸去哪儿_(第三季)_zh","zh","spider",2015-07-01,39,"Wed",7
"278","飆速宅男_zh","wikipedia","org_all-access_spider","飆速宅男_zh","wikipedia","org_all-access_spider","飆速宅男_zh","zh","spider",2015-07-01,37,"Wed",7
"279","射龍門_(撲克遊戲)_zh","wikipedia","org_all-access_spider","射龍門_(撲克遊戲)_zh","wikipedia","org_all-access_spider","射龍門_(撲克遊戲)_zh","zh","spider",2015-07-01,0,"Wed",7
"280","腦筋急轉彎_(電影)_zh","wikipedia","org_all-access_spider","腦筋急轉彎_(電影)_zh","wikipedia","org_all-access_spider","腦筋急轉彎_(電影)_zh","zh","spider",2015-07-01,11,"Wed",7
"281","鄭家純_(藝人)_zh","wikipedia","org_all-access_spider","鄭家純_(藝人)_zh","wikipedia","org_all-access_spider","鄭家純_(藝人)_zh","zh","spider",2015-07-01,41,"Wed",7
"282","元宵節_(華人)_zh","wikipedia","org_all-access_spider","元宵節_(華人)_zh","wikipedia","org_all-access_spider","元宵節_(華人)_zh","zh","spider",2015-07-01,4,"Wed",7
"283","LoveLive!_人物列表_zh","wikipedia","org_all-access_spider","LoveLive!_人物列表_zh","wikipedia","org_all-access_spider","LoveLive!_人物列表_zh","zh","spider",2015-07-01,1,"Wed",7
"284","李聖經_zh","wikipedia","org_all-access_spider","李聖經_zh","wikipedia","org_all-access_spider","李聖經_zh","zh","spider",2015-07-01,6,"Wed",7
"285","鬥陣特攻_zh","wikipedia","org_all-access_spider","鬥陣特攻_zh","wikipedia","org_all-access_spider","鬥陣特攻_zh","zh","spider",2015-07-01,3,"Wed",7
"286","蝴蝶效应_zh","wikipedia","org_all-access_spider","蝴蝶效应_zh","wikipedia","org_all-access_spider","蝴蝶效应_zh","zh","spider",2015-07-01,14,"Wed",7
"287","海倫清桃_zh","wikipedia","org_all-access_spider","海倫清桃_zh","wikipedia","org_all-access_spider","海倫清桃_zh","zh","spider",2015-07-01,10,"Wed",7
"288","美國隊長_(電影)_zh","wikipedia","org_all-access_spider","美國隊長_(電影)_zh","wikipedia","org_all-access_spider","美國隊長_(電影)_zh","zh","spider",2015-07-01,7,"Wed",7
"289","伍迪·哈里森_zh","wikipedia","org_all-access_spider","伍迪·哈里森_zh","wikipedia","org_all-access_spider","伍迪·哈里森_zh","zh","spider",2015-07-01,2,"Wed",7
"290","厘米_zh","wikipedia","org_all-access_spider","厘米_zh","wikipedia","org_all-access_spider","厘米_zh","zh","spider",2015-07-01,5,"Wed",7
